review_id,review_text,true_sentiment,predicted_sentiment,confidence,aspects,num_aspects,battery_sentiment,battery_confidence,performance_sentiment,performance_confidence,design_sentiment,design_confidence,audio_sentiment,audio_confidence,durability_sentiment,durability_confidence,camera_sentiment,camera_confidence,screen_sentiment,screen_confidence,price_sentiment,price_confidence,signal_sentiment,signal_confidence,storage_sentiment,storage_confidence
126,phone came in great condition. ain’t regret at all🙅‍♀️ love it 😍 was so anxious to see my phone 😁😁recommended buy! phone came like new 🙌🙌,Positive,Positive,0.9989506006240845,[],0,,,,,,,,,,,,,,,,,,,,
127,"issues with the video function, no sound after recording. also, the camera function is faulty, not able to turn the ""click"" sound off, even with the ringer off and adjusted the sound setting.",Neutral,Negative,0.9873866438865662,"['camera', 'audio']",2,,,,,,,Negative,0.98804771900177,,,Negative,0.98804771900177,,,,,,,,
128,it is working great! product looks new.,Positive,Positive,0.9985548853874207,['design'],1,,,,,Positive,0.9973093271255493,,,,,,,,,,,,,,
129,fingerprint sensor is okay you literally have to hold it the exact same way everytime...when i put people on speaker its not as loud as i would like it to be so sometimes hard to make out what people ,Positive,Positive,0.9902133345603943,"['battery', 'screen', 'performance', 'design', 'audio']",5,Negative,0.9839624166488647,Negative,0.9839624166488647,Positive,0.8435963988304138,Negative,0.9839624166488647,,,,,Negative,0.9839624166488647,,,,,,
130,"i got this phone today, overall i was so excited upon opening it. i flipped it over, took off the screen plastic. to reveal a deep scratch in the center of the screen. bummed! every other part of the ",Positive,Neutral,0.7428591847419739,"['screen', 'durability']",2,,,,,,,,,Negative,0.5470355749130249,,,Negative,0.6127090454101562,,,,,,
131,"this is a sleek, handsome phone however it is riddled with at&t apps which i have no interest in. i had to delete or disable them what it allowed me to. it should be more prominently advertised as bei",Neutral,Negative,0.5106632709503174,"['performance', 'design']",2,,,Neutral,0.795294463634491,Neutral,0.795294463634491,,,,,,,,,,,,,,
132,probably the best phone you could buy within 200$ budget. i do not have any issue with this cell and i am enjoying it,Positive,Positive,0.9990527033805847,['price'],1,,,,,,,,,,,,,,,Positive,0.9985619187355042,,,,
133,good quality- price,Positive,Positive,0.9936628341674805,"['camera', 'price', 'durability']",3,,,,,,,,,Positive,0.9936628341674805,Positive,0.9936628341674805,,,Positive,0.9936628341674805,,,,
134,"i needed a spare phone and liked the old school look. however, the call reception was horrendous and the bluetooth would even stay connected in my car. not even worth the tiny cost of the phone.",Negative,Negative,0.9754213690757751,"['screen', 'design', 'price', 'audio', 'signal']",5,,,,,Positive,0.9691151976585388,Negative,0.816534161567688,,,,,Negative,0.9366948008537292,Negative,0.9366948008537292,Negative,0.816534161567688,,
135,well in 3 days after the no return window has closed the fast charge is no longer working.,Negative,Negative,0.991531252861023,"['battery', 'performance']",2,Negative,0.9926631450653076,Negative,0.9926631450653076,,,,,,,,,,,,,,,,
136,"i purchased this phone because it was advertised as brand new; however, when i received the phone it obviously was not brand new and was not in motorola packaging or box. i was not able to connect the",Negative,Negative,0.9960330128669739,"['battery', 'price', 'audio', 'signal', 'storage']",5,Negative,0.9846521615982056,,,,,Negative,0.9155131578445435,,,,,,,Negative,0.9945613741874695,Negative,0.9155131578445435,Negative,0.9155131578445435
137,phone does not work well with tmobile service. i even went to tmobile and let them set my access points and make sure all the service settings are correct. did make it any better. g5 works much better,Neutral,Negative,0.7710995078086853,"['performance', 'signal']",2,,,Neutral,0.48285365104675293,,,,,,,,,,,,,Negative,0.9207294583320618,,
138,"the phone arrived right on time and in great condition. the charger that was included worked great. however, i think this phone must be from korea or japan, where it is apparently illegal to take digi",Neutral,Neutral,0.5526662468910217,"['battery', 'screen', 'camera', 'performance', 'price', 'audio', 'signal']",7,Positive,0.9888400435447693,Negative,0.824993908405304,,,Negative,0.9866411089897156,,,Neutral,0.5299869775772095,Negative,0.824993908405304,Negative,0.7730454206466675,Negative,0.8963810205459595,,
139,got this for my husband as a upgrade cause he had an on5 for the past 2 years and he loves this new phone condition was 100% brand new no scratches no malfunctions whatsoever thanks wireless place ❤️ ,Positive,Positive,0.9990571141242981,['audio'],1,,,,,,,Positive,0.9989983439445496,,,,,,,,,,,,
140,it was ok,Neutral,Neutral,0.6574012041091919,[],0,,,,,,,,,,,,,,,,,,,,
141,"this phone is amazing.... i was skeptical about buying this phone but after getting it and using it for daily use i was amazed at how quick and responsive it is. the screen looks amazing, clear correc",Positive,Positive,0.9977983236312866,"['battery', 'screen', 'camera', 'performance', 'design', 'price', 'audio', 'signal']",8,Negative,0.9969961643218994,Positive,0.9972630739212036,Negative,0.9945802092552185,Negative,0.9933542013168335,,,Positive,0.9971946477890015,Negative,0.9967061877250671,Negative,0.9518209099769592,Positive,0.9923755526542664,,
142,"edit: i am here to update my rating for the phone after some consistent use, and i have the displeasure of telling you american folks that this phone is not designed for most american networks. the ph",Negative,Neutral,0.7998765707015991,"['battery', 'screen', 'camera', 'performance', 'design', 'audio', 'durability', 'signal', 'storage']",9,Neutral,0.9826346039772034,Neutral,0.9681313037872314,Neutral,0.9826346039772034,Neutral,0.9826346039772034,Neutral,0.9826346039772034,Neutral,0.9826346039772034,Neutral,0.9826346039772034,,,Negative,0.7645971775054932,Negative,0.6264358758926392
143,it’s a good phone for someone who doesn’t like fancy phones,Positive,Positive,0.9806062579154968,[],0,,,,,,,,,,,,,,,,,,,,
144,there is no sims card in this. ipad. i assumed the sims card was always built in.....wrong. i think the information and description for this produce is misleading. it should clearly state. no sims car,Negative,Negative,0.9871158003807068,[],0,,,,,,,,,,,,,,,,,,,,
145,this is a excellent inexpensive phone,Positive,Positive,0.9974798560142517,[],0,,,,,,,,,,,,,,,,,,,,
146,"works well... fast, clean... pictures are impeccable... it is a great phone.",Positive,Positive,0.9986553192138672,"['camera', 'performance']",2,,,Positive,0.9969213008880615,,,,,,,Positive,0.9983558058738708,,,,,,,,
147,"bought this phone a few days ago, setting up was easy, just connect to wi-fi and update all apps, after that just called metro pcs and set up my new phone with existing sim. i was using iphone for 4 y",Positive,Positive,0.9986100196838379,"['battery', 'performance', 'price', 'signal']",4,Positive,0.9970918893814087,Positive,0.9970918893814087,,,,,,,,,,,Positive,0.9984676241874695,Positive,0.9970918893814087,,
148,"amazing phone, totally better than the s7 normal. the edge rocks and is si much better in every aspect!!!",Positive,Positive,0.9985515475273132,[],0,,,,,,,,,,,,,,,,,,,,
149,"this is a high end android phone from sony. sony does not have a lot of phone distribution in the us, and it is too bad given that this xperia phone is very, very nice. i would say it is a nicer piece",Positive,Positive,0.9948082566261292,"['battery', 'screen', 'camera', 'performance', 'design', 'price']",6,Positive,0.9951293468475342,Positive,0.9984057545661926,Negative,0.9808942675590515,,,,,Negative,0.7045457363128662,Negative,0.9444481134414673,Neutral,0.4954400062561035,,,,
150,one of the speaker is already blown lots of games are not compatible with it and it does not charge meaning it takes more than 10 hours to get a charge.,Negative,Negative,0.986152172088623,"['battery', 'performance', 'audio']",3,Negative,0.9871423244476318,Negative,0.9871423244476318,,,Negative,0.9871423244476318,,,,,,,,,,,,
151,phone was received early with all accessories in box and phone was unlocked. seller was easy to reach and answered all questions. i am currently in the caribbean and its working great!,Positive,Positive,0.9988622665405273,[],0,,,,,,,,,,,,,,,,,,,,
152,the instruction are unreadable.,Negative,Negative,0.9798158407211304,[],0,,,,,,,,,,,,,,,,,,,,
153,"got this refurbished phone for a great price. it is in great condition, practically flawless besides a few scratches/scuffs on the back(which does not really matter). after about a week of of testing ",Positive,Positive,0.9914681911468506,"['battery', 'screen', 'price', 'storage']",4,Negative,0.5711928009986877,,,,,,,,,,,Neutral,0.683419406414032,Negative,0.9949616193771362,,,Negative,0.5711928009986877
154,"my only complaint is this phone cannot be rooted yet, its still too new and the roots not out yet for it. other then that its a great phone!",Positive,Positive,0.9975621700286865,[],0,,,,,,,,,,,,,,,,,,,,
155,"phone was cleary used and wont let me log in unless i have previous owner's gmail, which is impossible to get. terrible purchase and waste of money.",Negative,Negative,0.9969639182090759,['price'],1,,,,,,,,,,,,,,,Negative,0.9971523284912109,,,,
156,"way too expensive for size, quality, and speed",Positive,Negative,0.9533339142799377,"['screen', 'camera', 'performance', 'price', 'durability']",5,,,Negative,0.9533339142799377,,,,,Negative,0.9533339142799377,Negative,0.9533339142799377,Negative,0.9533339142799377,Negative,0.9533339142799377,,,,
157,"love this phone. purchased for my daughter to use as her first phone. she loves it. it take great pictures , has 8 gb :)",Positive,Positive,0.9983662962913513,"['camera', 'storage']",2,,,,,,,,,,,Positive,0.9967862367630005,,,,,,,Positive,0.9967862367630005
158,"i have ordered this phone twice, and both times i received a gsm-only phone. the description clearly says ""fully unlocked for both gsm carriers (like at&t and t-mobile) and cdma carriers (like sprint ",Negative,Negative,0.9932622313499451,['performance'],1,,,Negative,0.9891268610954285,,,,,,,,,,,,,,,,
159,the battery on this phone does not hold charge. i can barely get a days use out of it. basically have to keep a charger to it all the time. phones decent. but definitely not completely satisfied.,Negative,Negative,0.9038490056991577,"['battery', 'design']",2,Negative,0.9838903546333313,,,Negative,0.981825590133667,,,,,,,,,,,,,,
160,the phone was in great condition and works with my chosen carrier. nobody knows it was a used phone.,Positive,Positive,0.9974181652069092,"['performance', 'signal']",2,,,Positive,0.9983757734298706,,,,,,,,,,,,,Positive,0.9983757734298706,,
161,my charger does not work! it takes forever to charge my phone,Negative,Negative,0.960603654384613,"['battery', 'performance']",2,Negative,0.9675726294517517,Negative,0.9228728413581848,,,,,,,,,,,,,,,,
162,"i bought for my mom. she loves the phone, but the battery has to be charged 2 to 3 times a day. other than that, great cosmetic and all features work as far as we can tell.",Positive,Positive,0.9643841981887817,"['battery', 'performance']",2,Positive,0.8512871861457825,Positive,0.9977166652679443,,,,,,,,,,,,,,,,
163,good working phone for special need adult. sorry they do not have keyboard phones available for special need adults,Positive,Positive,0.9611512422561646,[],0,,,,,,,,,,,,,,,,,,,,
164,great phone for a good price.,Positive,Positive,0.996914267539978,['price'],1,,,,,,,,,,,,,,,Positive,0.9971762895584106,,,,
165,this phone stopped working in early june not even 3 months after purchase. i was so mad i slammed it in the pavement. the battery died and just never turned back on. very disappointed with this purcha,Negative,Negative,0.9963451027870178,['battery'],1,Negative,0.9880436062812805,,,,,,,,,,,,,,,,,,
166,"smaller size that slides into my pocket easily. i am not a power user, so the processor speed is more than adequate. the only negative is that the screen is not as sharp as some of the premium phones,",Positive,Positive,0.9866486191749573,"['battery', 'screen', 'performance', 'design']",4,Positive,0.9187163710594177,Positive,0.9187163710594177,Negative,0.9914976954460144,,,,,,,Negative,0.9869844913482666,,,,,,
167,this phone has a problem with bluetooth and wifi working together. if your wifi is operating at 2.4ghz and bluetooth is on wifi is unusable. at 5ghz wifi everything works together ok. it is a document,Negative,Negative,0.9826272130012512,"['performance', 'audio', 'signal']",3,,,Neutral,0.5557242631912231,,,Negative,0.9509583711624146,,,,,,,,,Negative,0.5585110187530518,,
168,"la falta de dual aplicaciones es punto negativo y la complejidad para tener la opción propietario e invitado, es otro punto negativo. debería ser más sencillo.",Positive,Positive,0.9967244267463684,[],0,,,,,,,,,,,,,,,,,,,,
169,phone was stolen! do not buy!,Negative,Negative,0.9964534044265747,[],0,,,,,,,,,,,,,,,,,,,,
170,i am a big xiaomi fan for years and the note 6 pro exceed my expectations 💯💯,Positive,Positive,0.9979382157325745,['screen'],1,,,,,,,,,,,,,Positive,0.9979382157325745,,,,,,
171,"i bought my first nokia lumia 928 brand new 3-1/2 years ago, and it is been such a great phone i bought this one just because i figured it would be a great replacement. no issues with the windows os e",Positive,Positive,0.9987539052963257,"['battery', 'design', 'durability']",3,Negative,0.996279776096344,,,Negative,0.996279776096344,,,Negative,0.9983685612678528,,,,,,,,,,
